"","Site_ID","p_TE_psi_to_ET","p_lag_psi_to_ET","mem_psi_to_ET","agg_TE_psi_to_ET","period_psi_to_ET","p_TE_VPD_to_ET","p_lag_VPD_to_ET","mem_VPD_to_ET","agg_TE_VPD_to_ET","period_VPD_to_ET","p_TE_TA_to_ET","p_lag_TA_to_ET","mem_TA_to_ET","agg_TE_TA_to_ET","period_TA_to_ET","p_TE_ET_to_psi","p_lag_ET_to_psi","mem_ET_to_psi","agg_TE_ET_to_psi","period_ET_to_psi","p_TE_VPD_to_psi","p_lag_VPD_to_psi","mem_VPD_to_psi","agg_TE_VPD_to_psi","period_VPD_to_psi","p_TE_TA_to_psi","p_lag_TA_to_psi","mem_TA_to_psi","agg_TE_TA_to_psi","period_TA_to_psi","p_TE_ET_to_VPD","p_lag_ET_to_VPD","mem_ET_to_VPD","agg_TE_ET_to_VPD","period_ET_to_VPD","p_TE_psi_to_VPD","p_lag_psi_to_VPD","mem_psi_to_VPD","agg_TE_psi_to_VPD","period_psi_to_VPD","p_TE_TA_to_VPD","p_lag_TA_to_VPD","mem_TA_to_VPD","agg_TE_TA_to_VPD","period_TA_to_VPD","p_TE_ET_to_TA","p_lag_ET_to_TA","mem_ET_to_TA","agg_TE_ET_to_TA","period_ET_to_TA","p_TE_psi_to_TA","p_lag_psi_to_TA","mem_psi_to_TA","agg_TE_psi_to_TA","period_psi_to_TA","p_TE_VPD_to_TA","p_lag_VPD_to_TA","mem_VPD_to_TA","agg_TE_VPD_to_TA","period_VPD_to_TA","GS"
"375","US-Wi6",NA,NA,NA,NA,NA,8.52977923036562,0,10,123.983755615012,24,5.71826017992144,0,2,58.3385582125417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.99390367204848,0,15,96.3937202850953,27,NA,NA,NA,NA,NA,17.8946556257737,0,1,118.878425997377,NA,4.62207127703642,13,5,41.9606491504328,24,NA,NA,NA,NA,NA,16.9826894814548,0,20,130.992905239308,NA,"NGS"
"376","US-Wi7",NA,NA,NA,NA,NA,4.97186291954348,0,2,59.5092736809218,24,5.04935079154967,0,3,36.554675606439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.77480359777015,0,2,9.69325080225732,27,NA,NA,NA,NA,NA,21.3214651721528,0,5,87.5334293933653,NA,3.46387310405208,0,1,3.46387310405208,21.6,NA,NA,NA,NA,NA,20.0191418444868,0,1,37.3166531803932,NA,"FT"
"377","US-Wi7",NA,NA,NA,NA,NA,6.03883209958798,0,2,49.2349259738774,24,5.50680887194975,0,5,51.5270107635375,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.36653827001681,0,2,12.5623442174834,12,NA,NA,NA,NA,NA,22.9985470929338,0,1,48.7377984731148,NA,4.82864596666064,0,1,12.8341720478329,21.6,NA,NA,NA,NA,NA,21.2058812668601,0,1,47.3904558672372,NA,"GS"
"378","US-Wi7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NGS"
"379","US-Wi8",NA,NA,NA,NA,NA,12.2456738115723,0,9,109.838128055301,24,8.61571535009092,0,61,116.215105411719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1467669183844,0,10,68.6846579432559,24,NA,NA,NA,NA,NA,22.5374543822647,0,1,117.433746995576,NA,6.48027189440936,0,8,61.1461441162099,NA,NA,NA,NA,NA,NA,22.0415817567994,0,27,123.518890343757,NA,"FT"
"380","US-Wi8",NA,NA,NA,NA,NA,12.0120553876882,0,9,102.304995943637,24,9.1436588186468,0,11,114.295755389325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5481430164669,0,8,59.7563984728214,24,NA,NA,NA,NA,NA,24.333165549633,0,1,75.4441069541105,NA,7.47039992321414,0,4,39.2864553366975,NA,NA,NA,NA,NA,NA,23.9617650481704,0,1,96.471710912748,NA,"GS"
"381","US-Wi8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NGS"
"382","US-Wi9",NA,NA,NA,NA,NA,6.19478897233479,0,4,52.7392332724193,24,4.69716542147083,0,12,43.4047072406088,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.39425026381014,0,11,27.8122617533057,27,NA,NA,NA,NA,NA,19.2132047335954,0,29,78.0562654896044,NA,2.65279854530172,0,2,18.3553011744262,24,NA,NA,NA,NA,NA,17.1802328227118,0,17,70.0820064882178,NA,"FT"
"383","US-Wi9",NA,NA,NA,NA,NA,6.97139878268696,0,3,61.7401092042404,NA,5.958638772996,0,4,48.2016163237175,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67030416543471,0,4,25.4304802637392,27,NA,NA,NA,NA,NA,19.6689733194923,0,1,64.6320737918346,NA,3.73115498456424,0,3,19.6174023170968,24,NA,NA,NA,NA,NA,19.0579306298474,0,1,44.3035897305578,NA,"GS"
"384","US-Wi9",NA,NA,NA,NA,NA,6.1411435737971,23,8,88.9948115781076,24,6.13071273418177,7,4,100.83449063594,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.00844452676265,0,1,14.0118700083903,24,NA,NA,NA,NA,NA,22.9721724599739,0,27,121.768384848152,NA,3.1116963850583,19,3,26.8853993114516,24,NA,NA,NA,NA,NA,20.7986622697931,0,13,108.116382417645,NA,"NGS"
"385","US-Wjs",NA,NA,NA,NA,NA,2.19903894331793,0,72,21.3564010529231,24,1.17789443933642,0,72,11.7625088371845,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19055131979643,0,72,18.9475727268792,24,NA,NA,NA,NA,NA,24.0464578687616,0,72,32.9315543436458,NA,0.995277227642469,0,72,8.62223930963047,12,NA,NA,NA,NA,NA,19.6048948814746,0,15,26.7869427309888,NA,"FT"
"386","US-Wjs",NA,NA,NA,NA,NA,2.04250135222397,0,72,20.5143158417262,24,1.55396839329892,0,72,17.1335896953497,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00768515497136,0,43,17.3388422237618,24,NA,NA,NA,NA,NA,29.2795690126602,0,43,42.8347582785777,NA,1.33876996438717,0,43,13.4991408673973,24,NA,NA,NA,NA,NA,27.0064617775299,0,57,39.8243324275659,NA,"GS"
"387","US-Wjs",NA,NA,NA,NA,NA,2.17667600461592,0,72,21.1796616982812,24,1.47723798019786,0,72,18.4742174845748,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.78542098445498,0,72,15.2705847149443,24,NA,NA,NA,NA,NA,24.543665024203,0,72,38.0806456061165,NA,1.29415828306477,0,32,14.176618258002,12,NA,NA,NA,NA,NA,23.6081819215351,0,72,36.5033033196282,NA,"NGS"
"388","US-Wkg",0.454699708997276,23,72,9.0752464747025,24,2.67635460905575,0,72,29.2767264839684,24,1.87516484237051,0,72,15.3761097957119,24,0.598099736726263,1,72,10.4456289182303,24,0.694620972739492,0,72,9.27952009704986,24,0.771497598905061,0,72,9.02088653856823,24,2.47577856025322,0,72,24.8145121140883,24,0.44374866212834,0,72,6.09318121986949,24,36.2781222765711,0,72,45.8510255581169,NA,1.32639638922697,0,72,10.2318156880326,24,0.396301343422639,0,14,4.82636451871219,24,30.0515474534635,0,72,38.5473774513782,NA,"FT"
"389","US-Wkg",0.69091932321699,23,11,12.5908801654965,24,2.6939381166904,0,72,25.9674417390082,24,2.7078511829659,0,72,22.8326812338051,24,0.91006187066978,1,72,15.3534247875744,24,1.20453985382968,0,72,14.834799583002,24,1.41826072057682,0,72,14.9871062025811,24,2.55073782964313,0,72,21.807141998076,24,0.717477141806458,0,13,7.93155611527817,24,42.8188260838073,0,1,57.1651644546152,NA,2.28877244206301,0,72,18.2424503133449,24,0.793748842497088,0,12,7.66583739270607,24,41.8579389870655,0,72,56.7853431528102,NA,"GS"
"390","US-Wkg",0.496102010765256,6,72,10.8151055645499,NA,1.33838581493951,0,72,15.8823831237394,24,1.22335756584501,0,72,14.7254107823361,24,0.53195571331682,2,72,11.0980457379463,NA,0.546814748454148,4,72,11.3287040683557,24,0.54425527600789,1,72,11.260638593836,24,1.0819031266085,0,72,10.5881063748997,24,0.356589408047655,0,6,6.24491358327992,24,33.0336677987279,0,37,42.479533856789,NA,0.931658585328623,0,56,10.0682350056231,24,0.348237369751438,21,12,5.30323413738025,24,32.8105280904868,0,36,42.0900845445844,NA,"NGS"
"391","US-xAB",1.44750330438424,0,72,22.7815953726224,24,4.85695057328217,0,72,35.5624194483302,24,5.16971767730627,0,72,29.0574938897379,24,2.25856752888979,0,72,34.0266889725202,12,1.71935952852442,22,72,25.7085871486718,24,1.22541654430559,23,72,22.6921798713897,24,5.43557271057408,0,72,39.4543344279076,24,1.26118202480901,1,72,17.6972499844416,24,22.0441232834092,0,72,44.4524379909793,NA,3.50838700762234,0,15,19.9687162131251,24,0.585709721618604,0,9,7.86352898483068,24,14.9871283656644,0,30,29.7388036285618,NA,"FT"
"392","US-xAB",2.43328955644453,0,14,37.4987308784065,12,4.58798011591131,0,72,49.2350212887955,24,5.92958445133067,0,12,45.6913402270367,NA,3.70672013372891,0,72,60.0067472578444,12,2.89057969153529,22,72,44.558587281732,24,2.23081792729309,23,72,41.8571842605695,24,4.63523131999518,0,72,51.2921065785937,12,1.90440174251628,2,5,25.9802012582763,24,23.1636464200178,0,54,58.8172973647093,NA,4.25415922343678,0,13,31.3071819955792,24,1.02487599914738,1,6,12.149223345128,24,17.842983976875,0,18,40.7133790278537,NA,"GS"
"393","US-xAB",1.5273398533721,0,16,25.0345343413578,24,5.94920857447433,0,72,45.5091786277007,24,5.69064149127882,0,72,40.3955027423833,24,2.07302776015591,0,72,33.9996396549366,24,1.62618477918034,23,72,29.4286536903318,24,1.73231025786084,23,72,32.180350851962,24,5.71503334102882,0,72,44.142621157202,24,1.17867915287812,1,14,20.4410020313995,24,23.5466282438422,0,72,55.8003041323577,NA,4.14822999776413,0,9,27.4886282709122,24,0.938025989196564,1,7,10.2388675591872,24,17.1546899373186,0,31,41.8704650633754,NA,"NGS"
"394","US-xAE",3.25248445852695,0,72,53.5852350525342,24,4.20507594981334,0,72,49.330424501372,24,3.5339598833893,0,72,39.5674884851559,NA,2.93395036569854,0,14,47.8367548117926,24,2.15335913413439,23,72,40.148662959888,24,1.7115228860979,1,72,34.8798538330366,NA,3.85313603777575,0,72,42.8571822402675,24,2.04993671665722,0,72,36.4293121139328,24,15.3137897316833,0,72,39.0925488935411,NA,2.62515599086411,0,15,19.9352717506749,27,1.16942058265288,0,5,19.1433696871792,24,11.9336380223933,0,38,29.28848323393,NA,"FT"
"395","US-xAE",3.42607810186302,0,14,57.7903118926989,24,4.48978509854668,0,11,52.1717903272415,24,4.70755750795576,0,33,52.3436287646178,NA,3.18214628081784,0,14,55.9716550288969,24,2.50540702056195,23,72,46.8732144293152,24,2.18394503379485,2,4,39.7506281212047,24,4.32270743612084,0,32,52.9448947811941,24,2.41140807136997,0,72,47.1307784536376,24,17.6093217188179,0,39,53.2544149731816,NA,4.43376060119819,0,13,32.6268392929869,24,1.8304544016831,0,4,18.6188906645562,24,15.989627978707,0,36,46.2795295395081,NA,"GS"
"396","US-xAE",3.08194260713519,23,7,41.8088669183936,24,4.41952955241934,0,72,72.0304240453659,24,4.30497512275717,0,72,62.1065583202654,24,3.53014813080678,2,6,27.6564390373049,24,3.33483975137277,23,38,64.5890276702152,24,3.71652009179986,0,72,76.7984623382892,24,3.91416937426488,0,72,56.3115230951153,24,2.15698789711202,0,10,35.7008150671814,24,17.7644920049885,0,46,56.1712002535997,NA,3.13792255621492,0,2,10.091135903399,24,1.88183272222308,0,1,1.88183272222308,24,12.9908849881415,0,5,37.0186200296352,NA,"NGS"
"397","US-xBL",3.30019578235636,0,72,54.0445465238591,24,7.5504356768777,0,10,58.9093207337302,24,6.37061738269655,0,72,57.1459762726645,24,3.14636424087601,0,72,51.2728126052209,24,1.78154899711302,0,10,30.5373563463269,24,1.65372488672295,0,72,31.8060042841194,24,7.28029740875496,0,13,45.6697272106388,24,1.5838707388827,0,13,22.5068480677181,24,24.6069741822156,0,72,52.0045847510171,NA,4.37781408461983,0,11,24.8958998607162,24,1.12077477072946,0,12,15.9457956463618,24,18.3444052598188,0,14,37.7675804962424,NA,"FT"
"398","US-xBL",5.03696127644813,1,12,81.7098223621247,24,9.33867626421315,0,7,68.4893310166189,24,8.80494220580524,0,9,72.6707708375006,24,5.59879587152331,0,59,98.3705072316298,24,2.8010464769079,1,10,43.6000945234527,24,2.49657457011532,0,35,47.9225956128377,24,9.62310924489992,0,11,58.5712003224073,24,2.05228988395977,1,10,25.5716849437234,24,28.485548400162,0,13,62.211452202227,NA,7.93550001972155,0,8,36.0593129433852,24,1.78201847115357,1,2,16.8653103916632,24,24.8138793984112,0,9,49.9303094281469,NA,"GS"
"399","US-xBL",3.38015646280378,0,10,44.1035587878565,24,7.65446387604704,0,72,80.738817375561,24,5.65807929893934,0,72,72.5371260217268,24,3.29415894158847,0,7,51.6130340589551,24,2.78997200772829,0,60,56.9126468052757,24,3.13665695747925,0,19,60.5210166612838,24,6.13554866460792,0,13,51.0797255787853,24,2.01366276153548,0,9,20.722464166286,24,22.3421100309927,0,67,76.0400545000556,NA,3.85419700963725,0,2,16.104402711142,24,1.91659024684963,18,8,15.7614957846195,24,16.8679961949627,0,1,51.5300376408501,NA,"NGS"
"400","US-xBR",2.95519851830858,1,72,57.82993609935,24,6.49972636600212,0,72,54.1751936135308,24,3.97654618823801,0,37,32.6837514268463,24,1.68312081156269,1,72,34.4222929118768,24,1.48143635195547,20,72,29.365424054624,24,1.06915153845738,0,1,1.06915153845738,27,5.13826384870295,0,72,45.2851255045494,24,1.85345250145567,2,72,38.9874709862536,24,23.0843073278009,0,72,43.731571863181,NA,2.52568408329791,0,9,17.1913449907768,24,1.22038005580078,0,3,12.1764790566151,NA,18.4502632023182,0,34,36.5147566461909,NA,"FT"
"401","US-xBR",3.95239694019472,23,72,79.5467678088313,24,6.93628323964749,0,13,54.5976072161069,24,5.55763722535447,0,10,42.7886650934966,24,2.70645752276935,11,6,42.9040053674035,NA,2.26254908484627,5,1,4.51671708932791,24,2.370654364085,9,2,4.72206852024096,NA,5.89998505035993,0,41,51.0989944509886,24,2.65954631512147,1,34,58.8765151683054,21.6,30.9111306254236,0,14,63.7884728189091,NA,4.12570568136228,0,9,27.1650265713693,24,2.4411580466847,0,2,30.6602718259647,24,26.5060838051942,0,14,58.1829688877631,NA,"GS"
"402","US-xBR",2.8629522218267,0,72,57.9149559594385,24,4.01412800653876,0,72,47.3746756890399,24,3.03335323783638,0,55,38.0314007661894,24,2.00623739050828,21,19,44.6912263887928,24,1.70153166705396,21,1,25.3007928960319,5.14285714285714,1.68526725269898,23,1,9.64280814111172,NA,3.33832868493299,0,72,37.4363322478661,24,2.01732110762124,0,16,37.9227490777784,NA,19.2777399323836,0,72,47.7712060522038,NA,2.12957478265261,0,3,12.2007259579711,24,1.55977375658018,1,1,6.14582105321043,8,15.646215797079,0,19,37.2874509730336,NA,"NGS"
"403","US-xCL",3.5345827007922,0,16,52.2829720251137,24,6.15459596645791,0,60,47.6025135066533,24,4.35050359093708,0,72,38.6676474168078,NA,3.93796962485277,0,72,55.2847734516817,24,2.21672992697472,23,14,36.3739339803256,24,1.9874703113443,0,11,33.6639533923219,24,5.26427631270864,0,14,37.9672782624691,24,1.42784718765236,0,6,21.2734978300357,24,19.5922311936945,0,63,40.0818179090254,NA,2.84494231075802,0,11,19.8025145067467,27,1.27174242349612,23,5,15.4655068144766,24,17.7646042489985,0,72,36.0083210763201,NA,"FT"
"404","US-xCL",3.74944533373029,0,12,52.9230515984819,24,6.62798667923605,0,11,52.1076388767694,24,6.17018107099081,0,11,47.3977064803513,24,5.36510686653649,23,9,61.3810965937984,24,2.54917231892906,23,6,38.2723963518131,24,2.38958137004232,1,11,43.6675883003144,24,6.71115129159905,0,9,39.5926704022881,24,1.74395688809797,0,6,14.1428668102151,24,24.9780172521656,0,39,54.9256515279572,NA,5.33735028263409,0,8,41.9359598546227,24,1.6516815482366,0,2,20.6510207877094,24,24.4736996969465,0,13,52.3720508988687,NA,"GS"
"405","US-xCL",5.77460187390664,0,39,89.3167154816496,24,6.1930409082375,0,72,70.2749175179854,24,4.53523150221491,0,41,57.700511453358,24,6.55970572745387,0,72,104.504895171633,24,4.95248058714912,23,72,92.0760171614997,24,4.41595535617277,6,4,78.1568103271866,24,5.47760713131271,0,72,52.9674524000968,24,3.30864251727841,0,8,44.5004884435338,24,16.8013800039053,0,17,48.7966948128645,NA,3.34676485139372,0,5,24.556835139491,24,2.75375966206765,23,5,27.1629502798384,24,14.267544592966,0,27,46.7977038782927,NA,"NGS"
"406","US-xCP",4.81627800086865,0,8,39.732630470813,24,4.64719667755071,0,72,48.0225709735242,24,3.3186576076628,0,14,33.9181153381217,24,3.73603280002422,0,5,38.8279061104786,24,2.63514160986929,0,72,51.2763330391599,24,2.24993169851721,1,72,48.2153855313509,NA,3.54057118461923,0,72,35.3693559387656,24,2.15686414612928,2,72,38.2993252985811,24,30.5284495373287,0,38,48.4907920899471,NA,2.04957290974573,0,10,13.4252021035332,24,1.5241855185195,0,4,30.1739173093575,12,25.6401678999133,0,35,40.5862828372142,NA,"FT"
"407","US-xCP",6.45960840500171,2,1,12.6308933020158,24,4.98097578037975,0,12,48.8404033165818,24,5.03048828406009,0,11,47.8036654908076,24,6.10252443903404,0,2,28.2657520039142,24,4.2712943190199,0,4,82.9416506324578,24,4.23282287796747,23,19,86.2742440716154,12,4.29792933297083,0,11,44.4193087283251,24,3.63265696892652,2,4,40.9168475202362,24,36.1618547030875,0,1,68.1315802870783,NA,3.79182307518466,0,9,27.9858086013385,24,3.17551002289039,0,4,32.573701624862,12,33.7811402220735,0,1,63.1312224902563,NA,"GS"
"408","US-xCP",3.86176022619787,0,11,52.0906084856125,24,3.677465528627,0,72,49.2825523631157,24,3.43461287578968,0,72,45.1304092970092,NA,4.43047176489236,0,14,66.9389275951994,24,3.32420422082589,0,72,62.1948371799263,24,3.18100324661944,7,72,65.488526261003,24,2.80806683795716,0,13,31.7943929574529,24,2.33393209983639,1,61,46.8364503439654,24,30.8259340217736,0,62,54.7806069698917,NA,2.1584288528155,0,3,6.67932338920139,NA,2.0370850683887,19,10,39.4516045160205,24,25.6237338083643,0,4,44.388289698226,NA,"NGS"
"409","US-xDC",1.78280963021479,1,12,29.401095937914,24,7.29023226784214,0,72,80.9813051066034,24,4.05250776622312,0,72,38.2546275596405,NA,2.12481338869087,23,14,24.4769498100854,24,1.42150918740515,0,72,28.4311924999018,24,1.5991588126838,1,72,33.0687846465497,27,5.92888724748079,0,72,69.4446279072196,24,1.07831910615515,0,14,18.4260461186589,24,17.3302375296109,0,72,41.8765991977971,NA,1.91118254559135,0,21,18.2738368321158,NA,0.872363014568899,0,1,5.61836135299256,24,11.6701492624163,0,72,30.238238232459,NA,"FT"
"410","US-xDC",3.7021679388055,1,12,55.1267268091203,24,5.80965323404559,0,12,55.692078695656,24,5.74891614145927,0,11,54.0507660479308,NA,4.23789207109683,1,5,55.4108712883687,24,3.09271018689081,23,8,55.2451504086847,24,2.79353154073831,0,5,55.3420967127901,8,5.16455882488107,0,14,40.4477126484082,24,2.13972676548619,23,7,28.6238667471594,24,24.9443483636533,0,31,66.0567120285817,NA,4.59910428863743,0,9,30.6879561168108,24,1.95902320125848,23,6,18.2106472440617,NA,22.3917218475772,0,1,52.8713998593226,NA,"GS"
"411","US-xDC",2.05537314766547,0,36,36.4168922402795,24,8.06591479521975,0,72,97.8937646276095,24,4.11184680025537,0,72,49.4990084482903,24,2.0261468221674,1,13,25.7667242199318,24,1.46592379823559,2,2,19.2987141339691,11.3684210526316,2.28264796144566,2,72,46.7915407955366,24,6.80450702627928,0,72,78.8821086264448,24,1.36743502074708,0,2,2.6193715342367,24,16.0659760202891,0,72,56.6697350321368,NA,2.09331465039903,0,2,16.0262878701919,24,1.0985235352109,15,2,5.39835731516633,24,9.26262784467443,0,27,34.6949152512099,NA,"NGS"
"412","US-xDL",3.78486641003669,0,11,50.5530454850976,24,5.57173592201543,0,72,50.7896064375256,24,4.53399614280007,0,13,37.6918077338113,24,3.30400657955288,0,10,43.1240398493582,24,2.40445202402304,0,12,41.308774394615,24,2.18970247287471,1,10,41.1005974295686,24,4.69615550724512,0,14,40.4137226833117,24,1.94895157129707,0,9,18.6353161916006,24,15.4096984874413,0,35,37.56372857751,NA,3.6385298509465,0,16,28.3503105655313,24,1.64145866133346,0,4,14.856695583469,24,15.0260699218453,0,72,35.745586608106,NA,"FT"
"413","US-xDL",4.47151891665991,0,3,42.4282138998799,24,6.61645267662945,0,37,67.743249366184,24,6.61879073898248,0,13,55.4750343653812,24,5.4990825630244,1,11,76.4478451275246,24,3.78739817545667,0,5,38.2260626050862,24,3.02342022012319,0,4,31.3393567680255,24,5.65832283609351,0,10,55.138790409551,24,2.80389395940511,0,3,12.9416390472347,24,20.4055727797396,0,15,48.6241419279493,NA,6.52454154558521,0,16,55.2896619660203,24,2.93752066018282,0,2,15.839711195657,24,22.9417293497496,0,15,53.2020799252906,NA,"GS"
"414","US-xDL",4.3654322669541,1,10,62.1611564768103,24,5.09366646255297,0,72,58.8148352114643,24,4.19952668703152,0,14,52.1771112813933,24,4.55532284869755,23,12,73.2282325842027,24,3.2619272255329,22,72,61.9645988145286,24,3.31662424751869,1,9,57.6319364599429,24,4.12432910589642,0,9,39.9117732328941,24,2.51382740697338,1,4,26.7004747614587,24,11.8213823464069,0,31,47.9964456703351,NA,2.80214890083368,0,4,17.0562513198928,24,1.87371844914503,22,4,9.20347911117445,24,9.29792944946381,0,3,32.2619702555075,NA,"NGS"
"415","US-xDS",4.76845284462702,0,8,56.2962780240601,24,9.44408674154279,0,14,59.5710031178062,24,7.02157927559371,0,13,40.9447713695781,24,5.38353485530943,0,5,48.1507891558016,24,3.81826555343835,2,5,49.813301420387,24,3.37128387156017,2,7,47.7151112055751,24,9.28348181413099,0,17,58.1581402013761,24,4.28012488410104,1,14,69.2154092761426,24,24.6400159132809,0,16,49.9294819965535,NA,6.48909669054971,0,16,36.5766670825578,24,3.03564209666729,0,13,53.2534916020083,24,24.0487338798421,0,41,50.2488731563259,NA,"FT"
"416","US-xDS",7.07759737998044,1,1,13.7939591402784,24,11.136245686554,0,14,77.6304028113913,12,9.29694144604436,0,13,58.5267031526922,24,5.89626205582997,23,2,5.89626205582997,24,4.04869530665667,0,4,43.8740904456749,24,4.04006950707033,1,3,35.7997293058431,24,10.560823588328,0,17,73.8279215018826,12,5.23374452182279,1,12,73.4210714189504,24,28.2586993958341,0,15,59.7235758998444,NA,8.74213909228653,0,17,57.4832717536468,24,4.30712609119699,1,9,67.1479339955011,24,27.9086075309504,0,17,61.3884355385893,NA,"GS"
"417","US-xDS",7.90809955968578,0,6,76.6644175604389,24,7.44127866230215,0,13,66.4868208960854,24,5.20308965683806,0,11,41.8529676339068,24,9.00983522465745,1,9,120.240719890277,24,7.13945336325517,0,8,105.077403015916,24,8.56398139797961,0,19,146.504917219244,24,6.73199765145404,0,7,47.6711182864364,24,NA,NA,NA,NA,24,14.3685342751382,0,6,38.2674961511469,NA,4.40876221584616,0,3,20.9330514385112,24,5.31626165667348,0,3,54.9167125469941,24,14.4665238160423,0,3,23.6374139784767,NA,"NGS"
"418","US-xGR",2.81602013303455,23,72,50.8765508141,24,7.23607727277104,0,72,56.6306908840684,24,4.90762430581824,0,14,35.1893300160921,24,2.54372977145977,1,72,43.0992365716436,24,2.28162587980538,0,34,35.2221061150496,24,1.49734124373143,1,2,10.8211586390613,24,5.6833491004039,0,13,41.3298335777884,24,2.06324048242961,0,72,33.1855590311758,24,22.531456943143,0,31,42.4348431788071,NA,3.90011897530642,0,8,25.2212898671289,24,1.47276165110982,0,5,21.4017692105347,NA,24.5287367557382,0,36,45.7811204024081,NA,"FT"
"419","US-xGR",3.00025931062657,0,7,45.1221848247384,24,9.19130738819614,0,8,65.7592865041869,24,7.74338545439127,0,9,44.7369260665662,24,2.82215369370187,1,6,31.8266535408634,24,2.73811550306486,0,5,29.4581133053394,24,2.31226466902662,0,6,18.7843663215039,24,7.86950728462056,0,16,63.2099772325023,24,2.62402916925105,0,10,31.2377416898813,24,31.1973983984234,0,13,64.1251351656183,NA,6.46864798797045,0,9,47.5380663674742,24,2.06525351770863,0,5,26.4268150928225,24,31.940843483656,0,12,67.6173330827517,NA,"GS"
"420","US-xGR",3.98670582015117,23,11,72.3718872146404,24,4.32239968321401,0,72,66.8204995706272,24,3.17428703409985,0,11,44.2179524205672,24,4.56879212863512,2,72,84.5349695732008,24,3.49389046841789,0,72,62.0273520478193,24,3.03850733533165,0,37,56.6537431238968,24,3.49738656696033,0,37,55.717433176482,24,2.84742789230882,0,6,41.4399162011764,24,20.2957273932672,0,31,54.3593619294823,NA,2.66487541410336,0,12,25.4581037500405,24,2.58304211082083,0,10,33.776746260188,21.6,21.5425377400564,0,34,55.9069414217916,NA,"NGS"
"421","US-xHA",9.26389356637775,23,8,79.9191670441908,24,5.57455802557783,0,72,58.1894737070272,24,3.71041707707776,0,72,31.2418318490771,24,9.84025908770795,0,8,109.025683182065,24,8.71777235998194,2,72,180.630668642259,24,7.68913805219418,7,1,119.358615843134,27,4.34938451544819,0,72,45.3281000890813,24,7.05117801661518,19,72,127.657125856596,27,12.4918239976659,0,72,32.5289732295705,NA,2.72727918161916,0,13,19.5905954332135,24,NA,NA,NA,NA,27,11.176168885649,0,60,30.2053401552849,NA,"FT"
"422","US-xHA",NA,NA,NA,NA,NA,6.069685593573,0,72,58.5408909708311,24,5.38391331962394,0,10,41.5161111833415,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24687573372571,0,72,50.074809399152,24,NA,NA,NA,NA,NA,18.4896666042207,0,14,51.8204646769484,NA,4.5023778006136,0,13,28.0055021312558,24,NA,NA,NA,NA,NA,17.6496200256793,0,34,49.5454245854471,NA,"GS"
"423","US-xHA",NA,NA,NA,NA,NA,3.72373100182856,0,72,51.9128439363642,24,2.92348881919418,0,72,41.5748252342885,24,NA,NA,NA,NA,NA,16.5137672334436,22,13,280.908243786089,24,14.9613169126652,15,43,287.184256532978,27,3.35623735356357,0,72,41.1405418255631,24,9.35100939809042,0,8,92.3272638637259,24,10.3549722467569,0,72,43.0999100277798,NA,2.19786549114793,0,6,17.4479715631911,24,NA,NA,NA,NA,21.6,8.42762535208635,0,72,34.3228870690071,NA,"NGS"
